,Airline Name,Airports,Cities,Distance,Average Delay (min),Variance of Delays (min),Overall,Cabin,Entertainment,Wifi,Food/Beverage,Bang for Buck,Topics Extract,url,for_html
1717,Delta Air Lines Inc.,"('HNL', 'SEA')","('Honolulu, HI', 'Seattle, WA')",2677.0,0.6761363636363636,17.294512987012986,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1718,Delta Air Lines Inc.,"('HNL', 'SLC')","('Honolulu, HI', 'Salt Lake City, UT')",2994.0,2.758241758241758,356.14090354090354,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1719,Delta Air Lines Inc.,"('HOU', 'ATL')","('Houston, TX', 'Atlanta, GA')",696.0,4.075728155339806,833.5331645952174,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1720,Delta Air Lines Inc.,"('HSV', 'ATL')","('Huntsville, AL', 'Atlanta, GA')",151.0,3.7703180212014136,620.21617936771,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1721,Delta Air Lines Inc.,"('IAD', 'ATL')","('Washington, DC', 'Atlanta, GA')",534.0,4.642123287671233,858.9300236142774,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1722,Delta Air Lines Inc.,"('IAD', 'MSP')","('Washington, DC', 'Minneapolis, MN')",908.0,14.563636363636364,1737.1023569023562,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1723,Delta Air Lines Inc.,"('IAH', 'ATL')","('Houston, TX', 'Atlanta, GA')",689.0,7.577302631578947,2932.491543288822,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1724,Delta Air Lines Inc.,"('IAH', 'DTW')","('Houston, TX', 'Detroit, MI')",1075.0,26.161290322580644,15790.071528751743,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1725,Delta Air Lines Inc.,"('IAH', 'LGA')","('Houston, TX', 'New York, NY')",1416.0,0.0,0.0,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1726,Delta Air Lines Inc.,"('IAH', 'MSP')","('Houston, TX', 'Minneapolis, MN')",1034.0,0.0,0.0,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1727,Delta Air Lines Inc.,"('IAH', 'SLC')","('Houston, TX', 'Salt Lake City, UT')",1195.0,3.82,178.29050505050498,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1728,Delta Air Lines Inc.,"('ICT', 'ATL')","('Wichita, KS', 'Atlanta, GA')",782.0,11.781481481481483,9817.91117995319,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1729,Delta Air Lines Inc.,"('ILM', 'ATL')","('Wilmington, NC', 'Atlanta, GA')",377.0,6.9,2909.379194630873,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1730,Delta Air Lines Inc.,"('IND', 'ATL')","('Indianapolis, IN', 'Atlanta, GA')",432.0,4.5784574468085095,1723.5783901606358,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1731,Delta Air Lines Inc.,"('IND', 'DTW')","('Indianapolis, IN', 'Detroit, MI')",231.0,0.5,21.237209302325578,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1732,Delta Air Lines Inc.,"('IND', 'LAX')","('Indianapolis, IN', 'Los Angeles, CA')",1814.0,1.4,24.31011235955055,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1733,Delta Air Lines Inc.,"('IND', 'LGA')","('Indianapolis, IN', 'New York, NY')",660.0,169.0,,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1734,Delta Air Lines Inc.,"('IND', 'MSP')","('Indianapolis, IN', 'Minneapolis, MN')",503.0,0.8045325779036827,34.18043394282771,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1735,Delta Air Lines Inc.,"('IND', 'SLC')","('Indianapolis, IN', 'Salt Lake City, UT')",1355.0,0.0,0.0,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1736,Delta Air Lines Inc.,"('JAC', 'ATL')","('Jackson, WY', 'Atlanta, GA')",1572.0,3.6666666666666665,121.0,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1737,Delta Air Lines Inc.,"('JAC', 'MSP')","('Jackson, WY', 'Minneapolis, MN')",872.0,0.0,0.0,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1738,Delta Air Lines Inc.,"('JAC', 'SLC')","('Jackson, WY', 'Salt Lake City, UT')",205.0,4.194444444444445,610.1870109546168,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1739,Delta Air Lines Inc.,"('JAN', 'ATL')","('Jackson/Vicksburg, MS', 'Atlanta, GA')",341.0,4.15400410677618,630.7684150040983,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1740,Delta Air Lines Inc.,"('JAX', 'ATL')","('Jacksonville, FL', 'Atlanta, GA')",270.0,2.8884331419196063,454.22071174655326,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1741,Delta Air Lines Inc.,"('JAX', 'DTW')","('Jacksonville, FL', 'Detroit, MI')",813.0,0.0,,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1742,Delta Air Lines Inc.,"('JFK', 'ATL')","('New York, NY', 'Atlanta, GA')",760.0,5.045855379188713,812.4254554066101,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1743,Delta Air Lines Inc.,"('JFK', 'AUS')","('New York, NY', 'Austin, TX')",1521.0,7.461988304093567,1256.4617819057444,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1744,Delta Air Lines Inc.,"('JFK', 'BOS')","('New York, NY', 'Boston, MA')",187.0,2.7090909090909094,122.67418712674193,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1745,Delta Air Lines Inc.,"('JFK', 'BUF')","('New York, NY', 'Buffalo, NY')",301.0,9.797101449275363,1039.6346973572038,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1746,Delta Air Lines Inc.,"('JFK', 'CHS')","('New York, NY', 'Charleston, SC')",636.0,4.834254143646409,533.272375690608,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1747,Delta Air Lines Inc.,"('JFK', 'CVG')","('New York, NY', 'Cincinnati, OH')",589.0,0.0,0.0,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1748,Delta Air Lines Inc.,"('JFK', 'DCA')","('New York, NY', 'Washington, DC')",213.0,2.675675675675676,188.1484029484029,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1749,Delta Air Lines Inc.,"('JFK', 'DEN')","('New York, NY', 'Denver, CO')",1626.0,4.527472527472527,833.8749316981366,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1750,Delta Air Lines Inc.,"('JFK', 'DFW')","('New York, NY', 'Dallas/Fort Worth, TX')",1391.0,0.0,,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1751,Delta Air Lines Inc.,"('JFK', 'DTW')","('New York, NY', 'Detroit, MI')",509.0,6.10752688172043,660.4883122954651,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1752,Delta Air Lines Inc.,"('JFK', 'FLL')","('New York, NY', 'Fort Lauderdale, FL')",1069.0,5.327058823529412,1246.8338179800212,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1753,Delta Air Lines Inc.,"('JFK', 'LAS')","('New York, NY', 'Las Vegas, NV')",2248.0,2.774712643678161,312.3777000900471,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1754,Delta Air Lines Inc.,"('JFK', 'LAX')","('New York, NY', 'Los Angeles, CA')",2475.0,2.29625,181.8583088235296,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1755,Delta Air Lines Inc.,"('JFK', 'MCO')","('New York, NY', 'Orlando, FL')",944.0,5.964757709251101,1279.0627728992226,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1756,Delta Air Lines Inc.,"('JFK', 'MIA')","('New York, NY', 'Miami, FL')",1089.0,5.991735537190082,2926.919821012737,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1757,Delta Air Lines Inc.,"('JFK', 'MSP')","('New York, NY', 'Minneapolis, MN')",1029.0,4.075892857142857,532.1601337283789,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1758,Delta Air Lines Inc.,"('JFK', 'MSY')","('New York, NY', 'New Orleans, LA')",1182.0,8.223404255319151,711.7022420498738,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1759,Delta Air Lines Inc.,"('JFK', 'ORD')","('New York, NY', 'Chicago, IL')",740.0,0.0,,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
1760,Delta Air Lines Inc.,"('JFK', 'ORF')","('New York, NY', 'Norfolk, VA')",290.0,0.0,,6.2,3.4,2.7,2.8,2.9,3.0,"excellent service, excellent service, avoid delta",<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>,"('<img src=http://onemileatatime.boardingarea.com/wp-content/uploads/2015/08/Delta-Air-Lines.jpg>', 'excellent service, excellent service, avoid delta')"
